scraped_at,source_updated_at,facility,status,capacity_percentage,badge_text,raw_text,source
2026-06-22T18:38:12+00:00,2026-06-23T02:38:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-23T01:51:43+00:00,2026-06-23T09:51:00+08:00,Clementi ActiveSG Gym,open,42,42% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":42,""type"":""gym"",""isClosed"":false}",api_response
2026-06-23T05:55:51+00:00,2026-06-23T13:55:00+08:00,Clementi ActiveSG Gym,open,29,29% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":29,""type"":""gym"",""isClosed"":false}",api_response
2026-06-23T10:12:15+00:00,2026-06-23T18:12:00+08:00,Clementi ActiveSG Gym,open,59,59% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":59,""type"":""gym"",""isClosed"":false}",api_response
2026-06-24T01:27:06+00:00,2026-06-24T09:27:00+08:00,Clementi ActiveSG Gym,open,47,47% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":47,""type"":""gym"",""isClosed"":false}",api_response
2026-06-24T01:49:40+00:00,2026-06-24T09:49:00+08:00,Clementi ActiveSG Gym,open,54,54% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":54,""type"":""gym"",""isClosed"":false}",api_response
2026-06-24T05:43:47+00:00,2026-06-24T13:43:00+08:00,Clementi ActiveSG Gym,open,40,40% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":40,""type"":""gym"",""isClosed"":false}",api_response
2026-06-25T01:28:00+00:00,2026-06-25T09:27:00+08:00,Clementi ActiveSG Gym,open,38,38% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":38,""type"":""gym"",""isClosed"":false}",api_response
2026-06-25T05:45:45+00:00,2026-06-25T13:45:00+08:00,Clementi ActiveSG Gym,open,43,43% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":43,""type"":""gym"",""isClosed"":false}",api_response
2026-06-25T05:54:37+00:00,2026-06-25T13:54:00+08:00,Clementi ActiveSG Gym,open,45,45% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":45,""type"":""gym"",""isClosed"":false}",api_response
2026-06-25T08:43:39+00:00,2026-06-25T16:43:00+08:00,Clementi ActiveSG Gym,open,52,52% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":52,""type"":""gym"",""isClosed"":false}",api_response
2026-06-25T09:54:09+00:00,2026-06-25T17:54:00+08:00,Clementi ActiveSG Gym,open,67,67% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":67,""type"":""gym"",""isClosed"":false}",api_response
2026-06-25T11:30:05+00:00,2026-06-25T19:30:00+08:00,Clementi ActiveSG Gym,open,81,81% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":81,""type"":""gym"",""isClosed"":false}",api_response
2026-06-25T13:27:49+00:00,2026-06-25T21:27:00+08:00,Clementi ActiveSG Gym,open,73,73% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":73,""type"":""gym"",""isClosed"":false}",api_response
2026-06-25T16:03:40+00:00,2026-06-26T00:03:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-25T16:11:46+00:00,2026-06-26T00:11:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-25T16:36:46+00:00,2026-06-26T00:36:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-26T01:55:37+00:00,2026-06-26T09:55:00+08:00,Clementi ActiveSG Gym,open,61,61% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":61,""type"":""gym"",""isClosed"":false}",api_response
2026-06-26T06:03:12+00:00,2026-06-26T14:03:00+08:00,Clementi ActiveSG Gym,open,55,55% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":55,""type"":""gym"",""isClosed"":false}",api_response
2026-06-26T06:36:39+00:00,2026-06-26T14:36:00+08:00,Clementi ActiveSG Gym,open,42,42% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":42,""type"":""gym"",""isClosed"":false}",api_response
2026-06-26T10:11:20+00:00,2026-06-26T18:11:00+08:00,Clementi ActiveSG Gym,open,68,68% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":68,""type"":""gym"",""isClosed"":false}",api_response
2026-06-26T10:29:26+00:00,2026-06-26T18:29:00+08:00,Clementi ActiveSG Gym,open,69,69% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":69,""type"":""gym"",""isClosed"":false}",api_response
2026-06-26T16:03:45+00:00,2026-06-27T00:03:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-26T16:28:35+00:00,2026-06-27T00:28:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-27T01:30:00+00:00,2026-06-27T09:29:00+08:00,Clementi ActiveSG Gym,open,58,58% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":58,""type"":""gym"",""isClosed"":false}",api_response
2026-06-27T01:48:19+00:00,2026-06-27T09:48:00+08:00,Clementi ActiveSG Gym,open,52,52% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":52,""type"":""gym"",""isClosed"":false}",api_response
2026-06-27T05:30:41+00:00,2026-06-27T13:30:00+08:00,Clementi ActiveSG Gym,open,39,39% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":39,""type"":""gym"",""isClosed"":false}",api_response
2026-06-27T05:41:59+00:00,2026-06-27T13:41:00+08:00,Clementi ActiveSG Gym,open,38,38% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":38,""type"":""gym"",""isClosed"":false}",api_response
2026-06-27T06:03:00+00:00,2026-06-27T14:02:00+08:00,Clementi ActiveSG Gym,open,44,44% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":44,""type"":""gym"",""isClosed"":false}",api_response
2026-06-27T08:10:22+00:00,2026-06-27T16:10:00+08:00,Clementi ActiveSG Gym,open,54,54% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":54,""type"":""gym"",""isClosed"":false}",api_response
2026-06-27T08:20:25+00:00,2026-06-27T16:20:00+08:00,Clementi ActiveSG Gym,open,55,55% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":55,""type"":""gym"",""isClosed"":false}",api_response
2026-06-27T08:50:46+00:00,2026-06-27T16:50:00+08:00,Clementi ActiveSG Gym,open,54,54% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":54,""type"":""gym"",""isClosed"":false}",api_response
2026-06-27T10:49:35+00:00,2026-06-27T18:49:00+08:00,Clementi ActiveSG Gym,open,54,54% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":54,""type"":""gym"",""isClosed"":false}",api_response
2026-06-27T11:04:49+00:00,2026-06-27T19:04:00+08:00,Clementi ActiveSG Gym,open,55,55% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":55,""type"":""gym"",""isClosed"":false}",api_response
2026-06-27T12:20:17+00:00,2026-06-27T20:20:00+08:00,Clementi ActiveSG Gym,open,35,35% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":35,""type"":""gym"",""isClosed"":false}",api_response
2026-06-27T14:15:17+00:00,2026-06-27T22:15:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-27T14:19:57+00:00,2026-06-27T22:19:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-27T14:56:51+00:00,2026-06-27T22:56:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-27T15:50:17+00:00,2026-06-27T23:50:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-27T15:56:27+00:00,2026-06-27T23:56:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-28T00:15:56+00:00,2026-06-28T08:15:00+08:00,Clementi ActiveSG Gym,open,29,29% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":29,""type"":""gym"",""isClosed"":false}",api_response
2026-06-28T01:35:38+00:00,2026-06-28T09:35:00+08:00,Clementi ActiveSG Gym,open,45,45% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":45,""type"":""gym"",""isClosed"":false}",api_response
2026-06-28T04:55:46+00:00,2026-06-28T12:55:00+08:00,Clementi ActiveSG Gym,open,59,59% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":59,""type"":""gym"",""isClosed"":false}",api_response
2026-06-28T05:58:08+00:00,2026-06-28T13:58:00+08:00,Clementi ActiveSG Gym,open,60,60% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":60,""type"":""gym"",""isClosed"":false}",api_response
2026-06-28T06:48:00+00:00,2026-06-28T14:47:00+08:00,Clementi ActiveSG Gym,open,60,60% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":60,""type"":""gym"",""isClosed"":false}",api_response
2026-06-28T08:29:33+00:00,2026-06-28T16:29:00+08:00,Clementi ActiveSG Gym,open,80,80% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":80,""type"":""gym"",""isClosed"":false}",api_response
2026-06-28T09:43:57+00:00,2026-06-28T17:43:00+08:00,Clementi ActiveSG Gym,open,61,61% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":61,""type"":""gym"",""isClosed"":false}",api_response
2026-06-28T09:49:32+00:00,2026-06-28T17:49:00+08:00,Clementi ActiveSG Gym,open,62,62% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":62,""type"":""gym"",""isClosed"":false}",api_response
2026-06-28T11:17:29+00:00,2026-06-28T19:17:00+08:00,Clementi ActiveSG Gym,open,72,72% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":72,""type"":""gym"",""isClosed"":false}",api_response
2026-06-28T11:28:45+00:00,2026-06-28T19:28:00+08:00,Clementi ActiveSG Gym,open,61,61% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":61,""type"":""gym"",""isClosed"":false}",api_response
2026-06-28T13:05:48+00:00,2026-06-28T21:05:00+08:00,Clementi ActiveSG Gym,open,39,39% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":39,""type"":""gym"",""isClosed"":false}",api_response
2026-06-28T14:24:27+00:00,2026-06-28T22:24:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-28T14:58:11+00:00,2026-06-28T22:58:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-28T15:07:25+00:00,2026-06-28T23:07:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-28T15:52:11+00:00,2026-06-28T23:52:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-29T00:20:09+00:00,2026-06-29T08:20:00+08:00,Clementi ActiveSG Gym,open,37,37% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":37,""type"":""gym"",""isClosed"":false}",api_response
2026-06-29T01:38:02+00:00,2026-06-29T09:38:00+08:00,Clementi ActiveSG Gym,open,41,41% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":41,""type"":""gym"",""isClosed"":false}",api_response
2026-06-29T02:00:21+00:00,2026-06-29T10:00:00+08:00,Clementi ActiveSG Gym,open,43,43% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":43,""type"":""gym"",""isClosed"":false}",api_response
2026-06-29T07:13:21+00:00,2026-06-29T15:13:00+08:00,Clementi ActiveSG Gym,open,48,48% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":48,""type"":""gym"",""isClosed"":false}",api_response
2026-06-29T07:17:31+00:00,2026-06-29T15:17:00+08:00,Clementi ActiveSG Gym,open,48,48% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":48,""type"":""gym"",""isClosed"":false}",api_response
2026-06-29T11:24:35+00:00,2026-06-29T19:24:00+08:00,Clementi ActiveSG Gym,open,71,71% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":71,""type"":""gym"",""isClosed"":false}",api_response
2026-06-29T12:16:18+00:00,2026-06-29T20:16:00+08:00,Clementi ActiveSG Gym,open,94,94% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":94,""type"":""gym"",""isClosed"":false}",api_response
2026-06-29T12:19:33+00:00,2026-06-29T20:19:00+08:00,Clementi ActiveSG Gym,open,92,92% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":92,""type"":""gym"",""isClosed"":false}",api_response
2026-06-29T16:12:08+00:00,2026-06-30T00:12:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-29T16:25:42+00:00,2026-06-30T00:25:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-29T16:30:18+00:00,2026-06-30T00:30:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-30T01:32:02+00:00,2026-06-30T09:32:00+08:00,Clementi ActiveSG Gym,open,51,51% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":51,""type"":""gym"",""isClosed"":false}",api_response
2026-06-30T01:54:02+00:00,2026-06-30T09:54:00+08:00,Clementi ActiveSG Gym,open,45,45% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":45,""type"":""gym"",""isClosed"":false}",api_response
2026-06-30T05:18:00+00:00,2026-06-30T13:17:00+08:00,Clementi ActiveSG Gym,open,51,51% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":51,""type"":""gym"",""isClosed"":false}",api_response
2026-06-30T05:48:08+00:00,2026-06-30T13:48:00+08:00,Clementi ActiveSG Gym,open,43,43% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":43,""type"":""gym"",""isClosed"":false}",api_response
2026-06-30T05:59:37+00:00,2026-06-30T13:59:00+08:00,Clementi ActiveSG Gym,open,32,32% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":32,""type"":""gym"",""isClosed"":false}",api_response
2026-06-30T10:02:15+00:00,2026-06-30T18:02:00+08:00,Clementi ActiveSG Gym,open,79,79% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":79,""type"":""gym"",""isClosed"":false}",api_response
2026-06-30T10:08:56+00:00,2026-06-30T18:08:00+08:00,Clementi ActiveSG Gym,open,77,77% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":77,""type"":""gym"",""isClosed"":false}",api_response
2026-06-30T10:20:42+00:00,2026-06-30T18:20:00+08:00,Clementi ActiveSG Gym,open,75,75% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":75,""type"":""gym"",""isClosed"":false}",api_response
2026-06-30T12:24:40+00:00,2026-06-30T20:24:00+08:00,Clementi ActiveSG Gym,open,81,81% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":81,""type"":""gym"",""isClosed"":false}",api_response
2026-06-30T12:30:24+00:00,2026-06-30T20:30:00+08:00,Clementi ActiveSG Gym,open,80,80% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":80,""type"":""gym"",""isClosed"":false}",api_response
2026-06-30T12:59:00+00:00,2026-06-30T20:58:00+08:00,Clementi ActiveSG Gym,open,69,69% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":69,""type"":""gym"",""isClosed"":false}",api_response
2026-06-30T15:13:39+00:00,2026-06-30T23:13:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-30T15:42:02+00:00,2026-06-30T23:42:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-06-30T16:12:31+00:00,2026-07-01T00:12:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-07-01T01:33:52+00:00,2026-07-01T09:33:00+08:00,Clementi ActiveSG Gym,open,52,52% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":52,""type"":""gym"",""isClosed"":false}",api_response
2026-07-01T01:41:40+00:00,2026-07-01T09:41:00+08:00,Clementi ActiveSG Gym,open,52,52% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":52,""type"":""gym"",""isClosed"":false}",api_response
2026-07-01T06:45:48+00:00,2026-07-01T14:45:00+08:00,Clementi ActiveSG Gym,open,58,58% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":58,""type"":""gym"",""isClosed"":false}",api_response
2026-07-01T06:52:52+00:00,2026-07-01T14:52:00+08:00,Clementi ActiveSG Gym,open,54,54% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":54,""type"":""gym"",""isClosed"":false}",api_response
2026-07-01T06:59:45+00:00,2026-07-01T14:59:00+08:00,Clementi ActiveSG Gym,open,53,53% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":53,""type"":""gym"",""isClosed"":false}",api_response
2026-07-01T10:49:24+00:00,2026-07-01T18:49:00+08:00,Clementi ActiveSG Gym,open,88,88% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":88,""type"":""gym"",""isClosed"":false}",api_response
2026-07-01T10:54:39+00:00,2026-07-01T18:54:00+08:00,Clementi ActiveSG Gym,open,91,91% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":91,""type"":""gym"",""isClosed"":false}",api_response
2026-07-01T10:58:15+00:00,2026-07-01T18:58:00+08:00,Clementi ActiveSG Gym,open,89,89% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":89,""type"":""gym"",""isClosed"":false}",api_response
2026-07-01T13:41:40+00:00,2026-07-01T21:41:00+08:00,Clementi ActiveSG Gym,open,69,69% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":69,""type"":""gym"",""isClosed"":false}",api_response
2026-07-01T13:52:59+00:00,2026-07-01T21:52:00+08:00,Clementi ActiveSG Gym,open,0,0% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":false}",api_response
2026-07-01T13:57:40+00:00,2026-07-01T21:57:00+08:00,Clementi ActiveSG Gym,open,0,0% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":false}",api_response
